無限直播,#genre#
加拿大-Cooking Channel Canada,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1266
加拿大-CTV Comedy,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1267
加拿大-CTV Sci-Fi,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1268
加拿大-Crave 1,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1269
加拿大-Crave 2,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1270
加拿大-Crave 3,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1271
加拿大-Crave 4,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1272
加拿大-TSN 2,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1274
加拿大-TSN 1,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1273
加拿大-TSN 3,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1275
加拿大-TSN 4,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1276
加拿大-TSN 5,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1277
加拿大-SportNet ON,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1278
加拿大-SportNet One,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1279
加拿大-SportNet World,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1280
加拿大-SportNet 360,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1281
加拿大-NBA CA,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1282
加拿大-TreeHouse,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1283
加拿大-Teletoon,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1284
加拿大-YTV,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1285
加拿大-新时代东部,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1286
加拿大-新时代西部,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1287
加拿大-城市电视,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1289
加拿大-新时代2,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1288
越南-THHN,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1290
越南-LA34,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1291
越南-THGL,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1292
越南-PTP,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1293
越南-QRT,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1294
越南-THBT,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1295
越南-KonTumTV,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1296
越南-KonTumTV,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1325
越南-BPTV1,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1297
越南-BPTV2,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1298
越南-VITV,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1299
越南-ANTV,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1300
越南-ANTV,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1301
越南-ANTV,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1312
越南-HBTV,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1302
越南-KienGiangTV,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1309
越南-KienGiangTV,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1319
越南-KienGiangTV1,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1310
越南-KienGiangTV1,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1320
越南-AnGiangTV,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1311
越南-BenTreTV,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1313
越南-BinhPhuocTV1,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1314
越南-BinhPhuocTV2,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1315
越南-Da Nang TV1,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1316
越南-DakLakTV,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1317
越南-KhanhHoaTV,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1318
越南-PhuYenTV,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1323
越南-QuangNamTV,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1324
越南-LongAnTV,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1321
越南-NhanDanTV,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1322
泰国-Thairath TV,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1139
泰国-Channel 8,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1140
泰国-DDTV,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1138
泰国-Thai PBS,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1047
泰国-NBT,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1048
印尼-Karaoke,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1141
印尼-Jakarta Globe,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1142
印尼-CNN Indonesia,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1145
印第安-ZeeNews,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=465
印第安-DD News,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=463
印第安-HBO,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=464
小儿频道,#genre#
MOMO亲子台,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1126
MOMO亲子台,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1149
东森幼幼,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=371
i-Fun动漫,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1127
爱放2,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=299
爱放3,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=259
龙华动画,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=366
Animax,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=59
曼迪日本,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=316
CN卡通,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=107
BabyFirst,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=173
靖洋卡通,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=348
Nick Jr.,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=50
Nickj,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=53
空中英语教室,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=313
ELTV生活英语,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=323
靖天卡通,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=344
Treehouse,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=55
Baby TV,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=1129
Disneyxd,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=31
Disneyj,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=47
Boomerang,http://193.105.83.92/qq羣50505369/毋雞棈埰節朩/冋忆影潒.php?cid=57
影视频道,#genre#
CHC高清电影HD,http://www.qwl1965.top/洧線広電/広崬厷珙/gudou.php?id=CHCHD_7000
CHC家庭影院,http://www.qwl1965.top/洧線広電/広崬厷珙/gudou.php?id=CHChometheatre_1500
CHC动作电影,http://www.qwl1965.top/洧線広電/広崬厷珙/gudou.php?id=CHCactionmovie_1500
黑莓电影,http://221.179.217.9/PLTV/88888888/224/3221225927/1.m3u8
黑莓动画,http://221.179.217.9/PLTV/88888888/224/3221225914/1.m3u8
黑莓电竞,http://221.179.217.9/PLTV/88888888/224/3221225931/1.m3u8
优电影1,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226708/index.m3u8
优电影2,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226712/index.m3u8
优电影3,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226631/index.m3u8
优电影4,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226754/index.m3u8
优电影5,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226736/index.m3u8
优电影6,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226692/index.m3u8
优电影7,http://112.17.40.145/PLTV/88888888/224/3221226360/index.m3u8
优电影8,http://112.17.40.145/PLTV/88888888/224/3221226608/index.m3u8
优电影9,http://112.17.40.145/PLTV/88888888/224/3221226606/index.m3u8
全纪实,http://140.207.241.2:8080/live/program/live/qjshd/4000000/mnf.m3u8
求索动物,http://117.148.187.83/PLTV/88888888/224/3221226695/index.m3u8
求索纪录,http://112.17.40.154/PLTV/88888888/224/3221226610/index.m3u8
求索科学,http://112.17.40.200/PLTV/88888888/224/3221226608/index.m3u8
求索生活,http://112.17.40.36/PLTV/88888888/224/3221226606/index.m3u8
新视觉,http://140.207.241.2:8080/live/program/live/xsjhd/4000000/mnf.m3u8
动漫秀场,http://140.207.241.2:8080/live/program/live/dmxchd/4000000/mnf.m3u8
游戏风云,http://140.207.241.2:8080/live/program/live/yxfyhd/4000000/mnf.m3u8
劲爆体育,http://140.207.241.2:8080/live/program/live/jbtyhd/4000000/mnf.m3u8
魅力足球,http://140.207.241.2:8080/live/program/live/mlyyhd/4000000/mnf.m3u8
极速汽车,http://140.207.241.2:8080/live/program/live/jsqchd/4000000/mnf.m3u8
生活时尚,http://140.207.241.2:8080/live/program/live/shsshd/4000000/mnf.m3u8
HRB新闻综合,http://39.135.135.64:80/wh7f454c46tw1492617189_-1958993882/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225745/index.m3u8
HRB影视,http://39.134.65.74:80/wh7f454c46tw1176364901_1072285570/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225760/index.m3u8
HRB娱乐,http://39.134.65.81:80/wh7f454c46tw1078430069_611905834/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225759/index.m3u8
HRB都市资讯,http://39.135.135.73:80/wh7f454c46tw1599683890_-1252859119/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225761/index.m3u8
HRB生活,http://39.134.65.86:80/wh7f454c46tw1735050528_1155365023/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225762/index.m3u8
精彩综艺高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226009/index.m3u8
精彩电影高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226011/index.m3u8
精彩电视剧高清,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8
DOX映画HD,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226042/1/index.m3u8?fmt=ts2hls
DOX剧场HD,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226039/1/index.m3u8?fmt=ts2hls
DOX新知HD,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226014/1/index.m3u8?fmt=ts2hls
DOX新艺HD,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226017/1/index.m3u8?fmt=ts2hls
DOX院线HD,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226013/1/index.m3u8?fmt=ts2hls
DOX怡家HD,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226016/1/index.m3u8?fmt=ts2hls
DOX英伦HD,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226045/1/index.m3u8?fmt=ts2hls
DOXTV,http://39.135.10.66/gz.ucdn.10086.cn/PLTV/88888888/224/3221226048/1/index.m3u8?fmt=ts2hls
淘娱乐,http://221.179.217.9/PLTV/88888888/224/3221226551/1.m3u8
淘电影,http://221.179.217.9/PLTV/88888888/224/3221226552/1.m3u8
淘剧场,http://221.179.217.9/PLTV/88888888/224/3221226553/1.m3u8
淘BABY,http://221.179.217.9/PLTV/88888888/224/3221226554/1.m3u8
萌宠TV,http://221.179.217.9/PLTV/88888888/224/3221226555/1.m3u8
大健康,http://221.179.217.9/PLTV/88888888/224/3221226556/1.m3u8
CETV4,http://221.179.217.9/PLTV/88888888/224/3221226557/1.m3u8
北京小儿,http://221.179.217.9/PLTV/88888888/224/3221226558/1.m3u8
4K超清,http://221.179.217.9/PLTV/88888888/224/3221226550/1.m3u8
轮播频道,#genre#
粤语电影 小粤儿,http://tx2play1.douyucdn.cn/live/5033502rKMp9RxJ7.flv
周星驰经典粤语,http://tx2play1.douyucdn.cn/live/1226741rik4vRkgw.flv
粤语电影 残片,http://www.qwl1965.top/仳里仳里/bibi.php?id=3568283
粤语电影 残片,https://cn-jssz-cmcc-live-01.bilivideo.com/live-bvc/933996/live_88547185_8335137.m3u8
粤语电影 小仙,http://www.qwl1965.top/仳里仳里/bibi.php?id=21470455
香港经典电影,http://www.qwl1965.top/仳里仳里/bibi.php?id=22439906
邵氏老电影,http://www.qwl1965.top/仳里仳里/bibi.php?id=21759196
国语旧片电影,http://www.qwl1965.top/仳里仳里/bibi.php?id=82997
TVB剧场,https://dlhls-cdn-mp.zhanqi.tv/zqlive/123407_XhQs9.m3u8
金马影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
开心影院,http://hpull.kktv8.com/livekktv/111536805/playlist.m3u8
优电影影院,http://pull.kktv8.com/livekktv/143960119.flv
齐影功夫台,http://dlhls-cdn-mp.zhanqi.tv/zqlive/301200_QSU3A.m3u8
齐影电视剧,http://dlhls-cdn-mp.zhanqi.tv/zqlive/295803_fLcJv.m3u8
歐美影院,http://101.71.255.229:6610/zjhs/2/10037/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10037&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=Q894B3E8EEZ3T19UG09L8B03GSWB&ts=1553493266
亞洲影院,http://101.71.255.229:6610/zjhs/2/10052/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10052&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=C3V7K4ET1VFDUJY6C1IASRV55G66&ts=1553493153
best电影,http://101.71.255.229:6610/zjhs/2/10037/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
best动画,http://101.71.255.229:6610/zjhs/2/10043/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
鹤峰影视,http://hefeng.live.tempsource.cjyun.org/videotmp/s10100-hftv2.m3u8
东方影视,http://140.207.241.2:8080/live/program/live/dsjpdhd/2300000/mnf.m3u8
济阳影视,http://jsylivealone302.iqilu.com/live/jiyang_tv02/index.m3u8
河东影视,http://jsylivealone302.iqilu.com/live/hedong_tv01/index.m3u8
峨眉电影,http://scgctvshow.sctv.com/hdlive/emei/1.m3u8
周口电影HD,https://dlhls-cdn-mp.zhanqi.tv/zqlive/80918_cr4oy.m3u8
周口电视剧,http://58.51.152.40/dlhdl-cdn.zhanqi.tv/zqlive/194839_XtiBg.flv
淮阳影视,http://dlhdl-cdn.zhanqi.tv/zqlive/199301_y2bWG.flv
斗鱼1厅,http://tx2play1.douyucdn.cn:80/live/122402rK7MO9bXSq.flv
斗鱼2厅,http://tx2play1.douyucdn.cn/live/252802rbQGaZXUQi.flv
海爷TV2号厅,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/211012/live_52370715_1734265.m3u8
海爷TV4号厅,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/492270/live_189986442_7728008.m3u8
海爷TV5号厅,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/366214/live_199793349_7660540.m3u8
海爷TV6号厅,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/293317/live_255137759_7132099.m3u8
海爷TV7号厅,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/243318/live_261831479_8429255.m3u8
李连杰片,http://520574.xyz/dl/youku.php?id=8021912
周星驰片,http://520574.xyz/dl/youku.php?id=8021901
成龙电影,http://520574.xyz/dl/youku.php?id=8021903
刘德华片,http://520574.xyz/dl/youku.php?id=8021902
张学友片,http://520574.xyz/dl/youku.php?id=8027929
黎明电影,http://520574.xyz/dl/youku.php?id=8028239
郭富城片,http://520574.xyz/dl/youku.php?id=8027876
谢霆锋片,http://520574.xyz/dl/youku.php?id=8020518
周润发片,http://520574.xyz/dl/youku.php?id=8021907
任达华片,http://520574.xyz/dl/youku.php?id=8026523
吴彦祖片,http://520574.xyz/dl/youku.php?id=8020520
沈腾电影,http://520574.xyz/dl/youku.php?id=8026514
黄渤电影,http://520574.xyz/dl/youku.php?id=8021910
李小龙片,http://520574.xyz/dl/youku.php?id=8020382
郑中基片,http://520574.xyz/dl/youku.php?id=8027935
郑秀文片,http://520574.xyz/dl/youku.php?id=8018673
葛优电影,http://520574.xyz/dl/youku.php?id=8034804
徐峥电影,http://520574.xyz/dl/youku.php?id=8034807
文章马伊,http://520574.xyz/dl/youku.php?id=8021367
慧乔仲基,http://520574.xyz/dl/youku.php?id=8020223
金庸武侠,http://520574.xyz/dl/youku.php?id=8026519
邵氏电影,http://520574.xyz/dl/youku.php?id=8022364
邵氏影视,http://520574.xyz/dl/youku.php?id=8031496
爱国电影,http://520574.xyz/dl/youku.php?id=8023167
经典爱国,http://520574.xyz/dl/youku.php?id=8019463
爱国影片,http://520574.xyz/dl/youku.php?id=8035320
硬汉视频,http://520574.xyz/dl/youku.php?id=8032842
少女视频,http://520574.xyz/dl/youku.php?id=8032840
亲子视频,http://520574.xyz/dl/youku.php?id=8032841
粤语片台,http://520574.xyz/dl/youku.php?id=8019006
粤语电影,http://520574.xyz/dl/youku.php?id=8019450
粤语影片,http://520574.xyz/dl/youku.php?id=8019007
反腐大片,http://520574.xyz/dl/youku.php?id=8019311
香港经典,http://520574.xyz/dl/youku.php?id=8019324
经典校园,http://520574.xyz/dl/youku.php?id=8018659
警匪电影,http://520574.xyz/dl/youku.php?id=8019691
悬疑电影,http://520574.xyz/dl/youku.php?id=8019693
奥卡经典,http://520574.xyz/dl/youku.php?id=8018655
欧美英雄,http://520574.xyz/dl/youku.php?id=8026516
末世硬核,http://520574.xyz/dl/youku.php?id=8019690
太空探险,http://520574.xyz/dl/youku.php?id=8019682
热血巨制,http://520574.xyz/dl/youku.php?id=8019679
时代电影,http://520574.xyz/dl/youku.php?id=8019680
爆笑之旅,http://520574.xyz/dl/youku.php?id=8019678
卧虎藏龙,http://520574.xyz/dl/youku.php?id=8019692
电影导视,http://520574.xyz/dl/youku.php?id=8021972
电影 01,http://520574.xyz/dl/youku.php?id=8022366
电影 02,http://520574.xyz/dl/youku.php?id=8022040
电影 03,http://520574.xyz/dl/youku.php?id=8022038
电影 04,http://520574.xyz/dl/youku.php?id=8020381
电影 05,http://520574.xyz/dl/youku.php?id=8020331
电影 06,http://520574.xyz/dl/youku.php?id=8018618
电影 07,http://520574.xyz/dl/youku.php?id=8031710
电影 08,http://520574.xyz/dl/youku.php?id=8031706
电影 09,http://520574.xyz/dl/youku.php?id=8031704
电影 10,http://520574.xyz/dl/youku.php?id=8031620
电影 11,http://520574.xyz/dl/youku.php?id=8031623
电影 13,http://520574.xyz/dl/youku.php?id=8031592
电影 14,http://520574.xyz/dl/youku.php?id=8031589
电影 15,http://520574.xyz/dl/youku.php?id=8031587
电影 16,http://520574.xyz/dl/youku.php?id=8031580
电影 17,http://520574.xyz/dl/youku.php?id=8031574
电影 18,http://520574.xyz/dl/youku.php?id=8027873
电影 19,http://520574.xyz/dl/youku.php?id=8020409
电影 20,http://520574.xyz/dl/youku.php?id=8020410
电影 21,http://520574.xyz/dl/youku.php?id=8020408
电影 22,http://520574.xyz/dl/youku.php?id=8035190
盗墓技术,http://520574.xyz/dl/youku.php?id=8026522
张翰张钧,http://520574.xyz/dl/youku.php?id=8034728
团长是我,http://520574.xyz/dl/youku.php?id=8023122
情满合院,http://520574.xyz/dl/youku.php?id=8034725
八十年代,http://520574.xyz/dl/youku.php?id=8023159
楚乔传片,http://520574.xyz/dl/youku.php?id=8019958
天生完美,http://520574.xyz/dl/youku.php?id=8023119
黄金剧场,http://mtv.jdvip.win/tv/mgutv.php?id=625155140
军旅剧场,http://mtv.jdvip.win/tv/mgutv.php?id=625643517
乡村爱情,http://mtv.jdvip.win/tv/mgutv.php?id=625774662
红色谍战,http://mtv.jdvip.win/tv/mgutv.php?id=634274665
每日科幻,http://mtv.jdvip.win/tv/mgutv.php?id=625204865
星驰影院,http://mtv.jdvip.win/tv/mgutv.php?id=623338112
怀旧老片,http://mtv.jdvip.win/tv/mgutv.php?id=621640582
武侠剧场,http://mtv.jdvip.win/tv/mgutv.php?id=627198822
动漫剧场,http://mtv.jdvip.win/tv/mgutv.php?id=627198751
假期剧场,http://mtv.jdvip.win/tv/mgutv.php?id=627198692
精品剧场,http://mtv.jdvip.win/tv/mgutv.php?id=615810094
四大名著,http://mtv.jdvip.win/tv/mgutv.php?id=625498432
四大名著,http://mtv.jdvip.win/tv/mgutv.php?id=625498431
金庸频道,http://mtv.jdvip.win/tv/mgutv.php?id=625774640
戏骨剧场,http://mtv.jdvip.win/tv/mgutv.php?id=625526423
新鹿鼎记,http://mtv.jdvip.win/tv/mgutv.php?id=625681368
刘涛作品,http://mtv.jdvip.win/tv/mgutv.php?id=625514969
天龙八部,http://mtv.jdvip.win/tv/mgutv.php?id=625703337
盗墓方法,http://mtv.jdvip.win/tv/mgutv.php?id=625525181
德华作品,http://mtv.jdvip.win/tv/mgutv.php?id=659315648
喜剧联盟,http://mtv.jdvip.win/tv/mgutv.php?id=637444830
热播剧场,http://mtv.jdvip.win/tv/mgutv.php?id=629943613
详情频道,http://mtv.jdvip.win/tv/mgutv.php?id=629943678
僵尸剧场,http://mtv.jdvip.win/tv/mgutv.php?id=627033504
抗战老片,http://mtv.jdvip.win/tv/mgutv.php?id=625542372
高分电影,http://mtv.jdvip.win/tv/mgutv.php?id=627198191
新狄仁杰,http://mtv.jdvip.win/tv/mgutv.php?id=625574493
新片放映,http://mtv.jdvip.win/tv/mgutv.php?id=619495952
暑假剧场,http://mtv.jdvip.win/tv/mgutv.php?id=627198610
破案现场,http://mtv.jdvip.win/tv/mgutv.php?id=627033503
强综艺趴,http://mtv.jdvip.win/tv/mgutv.php?id=629942228
经典频道,http://mtv.jdvip.win/tv/mgutv.php?id=625542369
联盟赛事,http://45.93.217.106/jiuban/huya.php?id=lpl
宝宝课堂,http://a.315600.xyz/dl/aqy.php?id=380186522
电影大片,http://a.315600.xyz/dl/aqy.php?id=380187322
第三调室,http://a.315600.xyz/dl/aqy.php?id=380722622
央视大剧,http://a.315600.xyz/dl/aqy.php?id=380228822
爆笑精选,http://a.315600.xyz/dl/aqy.php?id=380192122
王凯影片,http://a.315600.xyz/dl/aqy.php?id=380718022
热播电剧,http://a.315600.xyz/dl/aqy.php?id=380185322
巧虎影片,http://a.315600.xyz/dl/aqy.php?id=380222922
口碑年剧,http://a.315600.xyz/dl/aqy.php?id=380719822
历史秘闻,http://a.315600.xyz/dl/aqy.php?id=380115922
宫廷正剧,http://a.315600.xyz/dl/aqy.php?id=380115322
浙江卫视,http://a.315600.xyz/dl/aqy.php?id=380115422
家有儿女,http://a.315600.xyz/dl/aqy.php?id=380717222
华语院线,http://a.315600.xyz/dl/aqy.php?id=380718822
家庭剧场,http://a.315600.xyz/dl/aqy.php?id=380114922
青春剧场,http://a.315600.xyz/dl/aqy.php?id=380216122
情景喜剧,http://a.315600.xyz/dl/aqy.php?id=380115022
广场舞片,http://a.315600.xyz/dl/aqy.php?id=380186322
小说改编,http://a.315600.xyz/dl/aqy.php?id=380721022
悠然小天,http://a.315600.xyz/dl/aqy.php?id=380206822
我的世界,http://a.315600.xyz/dl/aqy.php?id=380124922
聂远影片,http://a.315600.xyz/dl/aqy.php?id=401310122
票房收割,http://a.315600.xyz/dl/aqy.php?id=380173822
名探柯南,http://a.315600.xyz/dl/aqy.php?id=380158422
杨幂影片,http://a.315600.xyz/dl/aqy.php?id=380717822
江苏卫视,http://a.315600.xyz/dl/aqy.php?id=380175922
收视冠军,http://a.315600.xyz/dl/aqy.php?id=380128522
真人秀片,http://a.315600.xyz/dl/aqy.php?id=380191822
怀旧剧场,http://a.315600.xyz/dl/aqy.php?id=401310322
经典电影,#genre#
地雷战,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/a90c788a458e40508615d711b8aae1af/850.m3u8
地道战,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/312e39c68cc441feb79d1c2d7e16cbbd/850.m3u8
跟踪追击,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/059096230b4e46c0b5d4929ff98435d0/850.m3u8
红牡丹,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/921b8081b58b4c2f81fb233b6c8e89ac/850.m3u8
侦察兵,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/3e4727a0fca34aa8b9774472a4908eaf/850.m3u8
三毛流浪记,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/b9ce94c233b043bebe30340f09868ed1/850.m3u8
红色娘子军,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/2ea3b03b3a414303b830f92579243001/850.m3u8
